episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
134.4607618472375,40.489602311347284,102.01258576590801,562.6,20,2,12000,12000,12000,False,20,1,1d550_00000,2fa6a40a34d94238aee26a98182e73af,2022-02-28_22-16-21,1646086581,395.41307044029236,395.41307044029236,18054,48cd275de08c,172.17.0.2,395.41307044029236,12000,1,"[108.05773610516468, 109.57561293075237, 112.01844977818556, 123.1641615900086, 80.09839005500345, 134.4607618472375, 109.39363903616488, 113.47302668810646, 91.5098622644194, 88.94251532442627, 116.67264144807072, 86.95288546861521, 83.77005455459418, 40.489602311347284, 105.2374421051197, 123.19969913747008, 98.8914309711706, 120.42627958122064, 99.10674887686827, 94.81077524421435]","[600, 600, 600, 600, 407, 600, 600, 600, 600, 600, 600, 530, 600, 139, 576, 600, 600, 600, 600, 600]",2.0384290500037614,0.9994065835066308,0.11062502880887855,54.931198551423996,0.0,389844.686,30.781,1.618,7416983.201,5526.433,2171.382,5.814,12000,12000,12000,12000,12000,4.140425531914893,2.0,0.20000000298023224,9.999999747378752e-05,23.875473,-0.010071721,23.883978,-0.036987863,0.007829203,7.0980983,0.0
198.81705464662002,40.489602311347284,125.5861494266967,578.439024390244,21,2,24000,12000,24000,False,41,2,1d550_00000,2fa6a40a34d94238aee26a98182e73af,2022-02-28_22-21-50,1646086910,328.9609293937683,724.3739998340607,18054,48cd275de08c,172.17.0.2,724.3739998340607,24000,2,"[108.05773610516468, 109.57561293075237, 112.01844977818556, 123.1641615900086, 80.09839005500345, 134.4607618472375, 109.39363903616488, 113.47302668810646, 91.5098622644194, 88.94251532442627, 116.67264144807072, 86.95288546861521, 83.77005455459418, 40.489602311347284, 105.2374421051197, 123.19969913747008, 98.8914309711706, 120.42627958122064, 99.10674887686827, 94.81077524421435, 144.07141960180024, 146.76885282673604, 139.90239672472316, 133.38283791966163, 182.25093000944202, 143.6767022548409, 131.549222133004, 134.97106548616534, 132.12680265967145, 160.36722626920562, 131.76571896514486, 198.81705464662002, 167.50877914848147, 110.89313664648034, 112.25944347606692, 190.74857561549257, 174.86736842725338, 140.07122931888034, 102.89814449751455, 134.5847715426386, 195.2987330065806]","[600, 600, 600, 600, 407, 600, 600, 600, 600, 600, 600, 530, 600, 139, 576, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 464, 600, 600]",2.064967148225909,0.9964390535658697,0.11051512695152729,52.83809258450218,0.0,359618.294,33.369,1.47,8161447.706,5368.043,2235.452,4.953,24000,24000,24000,12000,24000,4.4356076759061835,1.9754797441364607,0.10000000149011612,9.999999747378752e-05,35.749287,-0.0040173014,35.752174,-0.0050303284,0.011244041,7.0342703,0.0
230.41727909009415,40.489602311347284,145.84875653772465,580.5409836065573,20,2,36000,12000,36000,False,61,3,1d550_00000,2fa6a40a34d94238aee26a98182e73af,2022-02-28_22-27-03,1646087223,312.7219021320343,1037.095901966095,18054,48cd275de08c,172.17.0.2,1037.095901966095,36000,3,"[108.05773610516468, 109.57561293075237, 112.01844977818556, 123.1641615900086, 80.09839005500345, 134.4607618472375, 109.39363903616488, 113.47302668810646, 91.5098622644194, 88.94251532442627, 116.67264144807072, 86.95288546861521, 83.77005455459418, 40.489602311347284, 105.2374421051197, 123.19969913747008, 98.8914309711706, 120.42627958122064, 99.10674887686827, 94.81077524421435, 144.07141960180024, 146.76885282673604, 139.90239672472316, 133.38283791966163, 182.25093000944202, 143.6767022548409, 131.549222133004, 134.97106548616534, 132.12680265967145, 160.36722626920562, 131.76571896514486, 198.81705464662002, 167.50877914848147, 110.89313664648034, 112.25944347606692, 190.74857561549257, 174.86736842725338, 140.07122931888034, 102.89814449751455, 134.5847715426386, 195.2987330065806, 218.9357023779665, 207.6179259075353, 195.38847779983166, 216.78200404554013, 229.17906686856628, 192.48619493300023, 204.08427382415096, 160.96961589900005, 230.41727909009415, 159.5837512190345, 158.503889182606, 138.52419898820492, 101.27129263613867, 196.71331791769106, 168.2101623541958, 206.76349408611824, 211.3671442754284, 182.19169078773064, 171.91137678706482, 196.84116332674284]","[600, 600, 600, 600, 407, 600, 600, 600, 600, 600, 600, 530, 600, 139, 576, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 464, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 374, 600, 523, 600, 600, 600, 600, 600]",2.0671232897433285,0.9930332556913054,0.11041157810610487,51.54036884928091,0.0,344033.881,34.88,1.373,8740156.518,5296.473,2265.659,4.587,36000,36000,36000,12000,36000,4.2910112359550565,1.8999999999999995,0.10000000149011612,9.999999747378752e-05,59.800415,-0.0066711837,59.80603,-0.0009296682,0.01055667,7.0239115,0.0
